time,gps_lat_upper,gps_lon_upper,gps_alt_upper,t_u_upper,rh_u_upper,station_id_upper,site,position_upper,resolution,season,gps_lat_lower,gps_lon_lower,gps_alt_lower,t_u_lower,rh_u_lower,station_id_lower,position_lower,elev_upper_fixed,elev_lower_fixed,elev_diff_m,gradient_per100m
2019-12-01,,,,-19.4462,63.8436,SCO_U,SCO,U,month,DJF,,,,-16.3675,59.0106,SCO_L,L,973.75,462.68,511.07,-0.6024028019645061
2020-01-01,,,,-18.5216,69.315,SCO_U,SCO,U,month,DJF,,,,-14.5023,63.8913,SCO_L,L,973.75,462.68,511.07,-0.786448040385857
2020-02-01,,,,-23.3543,60.1483,SCO_U,SCO,U,month,DJF,,,,-20.1344,57.2785,SCO_L,L,973.75,462.68,511.07,-0.6300311111980744
2020-03-01,,,,-22.3292,53.3117,SCO_U,SCO,U,month,MAM,,,,-19.6049,46.7407,SCO_L,L,973.75,462.68,511.07,-0.5330580938031971
2020-04-01,,,,-9.7216,54.8325,SCO_U,SCO,U,month,MAM,,,,-5.9087,48.7349,SCO_L,L,973.75,462.68,511.07,-0.7460621832625669
2020-05-01,,,,-4.8612,64.9328,SCO_U,SCO,U,month,MAM,,,,-1.7384,66.7632,SCO_L,L,973.75,462.68,511.07,-0.6110317569021857
2020-06-01,,,,0.615,71.1647,SCO_U,SCO,U,month,JJA,,,,3.0915,67.8944,SCO_L,L,973.75,462.68,511.07,-0.48457158510575843
2020-07-01,,,,2.1619,80.6202,SCO_U,SCO,U,month,JJA,,,,4.0381,81.7319,SCO_L,L,973.75,462.68,511.07,-0.3671121372806073
2020-08-01,,,,1.2034,68.9943,SCO_U,SCO,U,month,JJA,,,,3.6955,75.8869,SCO_L,L,973.75,462.68,511.07,-0.48762400453949556
2020-09-01,,,,-8.8123,61.9236,SCO_U,SCO,U,month,SON,,,,-4.8972,65.196,SCO_L,L,973.75,462.68,511.07,-0.766059443911793
2020-10-01,,,,-9.6884,65.4708,SCO_U,SCO,U,month,SON,,,,-6.7765,71.7283,SCO_L,L,973.75,462.68,511.07,-0.5697653941730094
2021-01-01,,,,-19.338,56.1805,SCO_U,SCO,U,month,DJF,,,,-16.1942,58.952,SCO_L,L,973.75,462.68,511.07,-0.6151407830629859
2021-02-01,,,,-17.0877,71.7996,SCO_U,SCO,U,month,DJF,,,,-13.7917,69.7759,SCO_L,L,973.75,462.68,511.07,-0.6449214393331639
2021-03-01,,,,-18.3065,54.876,SCO_U,SCO,U,month,MAM,,,,-16.1295,56.8152,SCO_L,L,973.75,462.68,511.07,-0.42596904533625524
2021-04-01,,,,-12.802,52.0739,SCO_U,SCO,U,month,MAM,,,,-9.2973,51.9335,SCO_L,L,973.75,462.68,511.07,-0.6857573326550179
2021-05-01,,,,-4.7526,62.6884,SCO_U,SCO,U,month,MAM,,,,-2.1724,73.9448,SCO_L,L,973.75,462.68,511.07,-0.5048623476236133
2021-06-01,,,,0.8995,67.525,SCO_U,SCO,U,month,JJA,,,,3.4613,66.8936,SCO_L,L,973.75,462.68,511.07,-0.5012620580351028
2021-07-01,,,,3.0034,72.486,SCO_U,SCO,U,month,JJA,,,,4.834,71.2414,SCO_L,L,973.75,462.68,511.07,-0.35818968047429894
2021-08-01,,,,2.522,73.6815,SCO_U,SCO,U,month,JJA,,,,4.2885,73.0247,SCO_L,L,973.75,462.68,511.07,-0.34564736728823847
2021-09-01,,,,-5.8557,71.1081,SCO_U,SCO,U,month,SON,,,,-1.5741,68.5992,SCO_L,L,973.75,462.68,511.07,-0.8377717338133719
2021-10-01,,,,-12.5993,55.8433,SCO_U,SCO,U,month,SON,,,,-8.7664,57.2492,SCO_L,L,973.75,462.68,511.07,-0.7499755415109474
2021-11-01,,,,-17.6092,62.3089,SCO_U,SCO,U,month,SON,,,,-14.0024,65.9785,SCO_L,L,973.75,462.68,511.07,-0.7057350265130025
2021-12-01,,,,-14.7903,63.8482,SCO_U,SCO,U,month,DJF,,,,-12.0059,65.6353,SCO_L,L,973.75,462.68,511.07,-0.5448177353395817
2022-01-01,,,,-20.6491,53.4618,SCO_U,SCO,U,month,DJF,,,,-17.5714,55.9297,SCO_L,L,973.75,462.68,511.07,-0.6022071340520868
2022-02-01,,,,-22.6781,48.9438,SCO_U,SCO,U,month,DJF,,,,-19.4962,53.2867,SCO_L,L,973.75,462.68,511.07,-0.6225957305261508
2022-03-01,,,,-18.6562,60.4463,SCO_U,SCO,U,month,MAM,,,,-15.7752,63.8899,SCO_L,L,973.75,462.68,511.07,-0.5637192556792608
2022-04-01,,,,-14.1188,57.1898,SCO_U,SCO,U,month,MAM,,,,-12.716,63.137,SCO_L,L,973.75,462.68,511.07,-0.2744829475414329
2022-05-01,,,,-6.8283,59.6421,SCO_U,SCO,U,month,MAM,,,,-3.5417,65.4142,SCO_L,L,973.75,462.68,511.07,-0.6430821609564247
2022-06-01,,,,0.1015,70.7332,SCO_U,SCO,U,month,JJA,,,,2.483,71.7603,SCO_L,L,973.75,462.68,511.07,-0.4659831334259495
2022-07-01,,,,2.4565,77.2599,SCO_U,SCO,U,month,JJA,,,,4.3406,77.0174,SCO_L,L,973.75,462.68,511.07,-0.3686579137887178
2022-08-01,,,,0.6114,74.3811,SCO_U,SCO,U,month,JJA,,,,2.5577,80.0335,SCO_L,L,973.75,462.68,511.07,-0.3808284579411822
2022-09-01,,,,-2.3427,75.9931,SCO_U,SCO,U,month,SON,,,,0.1083,76.6082,SCO_L,L,973.75,462.68,511.07,-0.47958205333907283
2022-10-01,,,,-10.0051,70.7082,SCO_U,SCO,U,month,SON,,,,-6.4083,65.7845,SCO_L,L,973.75,462.68,511.07,-0.7037783473888118
2022-12-01,,,,-18.8303,59.5646,SCO_U,SCO,U,month,DJF,,,,-15.9352,53.9249,SCO_L,L,973.75,462.68,511.07,-0.5664781732443699
2023-01-01,,,,-21.6638,63.6355,SCO_U,SCO,U,month,DJF,,,,-18.1703,59.869,SCO_L,L,973.75,462.68,511.07,-0.6835658520359241
2023-02-01,,,,-20.402,63.1286,SCO_U,SCO,U,month,DJF,,,,-17.407,60.8024,SCO_L,L,973.75,462.68,511.07,-0.5860253976950323
2023-03-01,,,,-19.7671,55.7554,SCO_U,SCO,U,month,MAM,,,,-16.6417,52.7051,SCO_L,L,973.75,462.68,511.07,-0.6115404934744749
2023-04-01,,,,-11.7545,64.7542,SCO_U,SCO,U,month,MAM,,,,-9.0491,62.5023,SCO_L,L,973.75,462.68,511.07,-0.5293599702584775
2023-05-01,,,,-8.4873,65.289,SCO_U,SCO,U,month,MAM,,,,-5.2438,63.5763,SCO_L,L,973.75,462.68,511.07,-0.6346488739311639
2023-06-01,,,,-0.0552,75.8489,SCO_U,SCO,U,month,JJA,,,,2.4999,70.237,SCO_L,L,973.75,462.68,511.07,-0.4999510830218952
2023-07-01,,,,3.098,77.9322,SCO_U,SCO,U,month,JJA,,,,4.9759,75.0527,SCO_L,L,973.75,462.68,511.07,-0.3674447727317198
2023-08-01,,,,2.4198,73.0036,SCO_U,SCO,U,month,JJA,,,,4.4908,70.4356,SCO_L,L,973.75,462.68,511.07,-0.4052282466198369
2023-09-01,,,,-6.6919,71.1408,SCO_U,SCO,U,month,SON,,,,-2.5891,65.8639,SCO_L,L,973.75,462.68,511.07,-0.8027863110728473
2023-10-01,,,,-12.8096,70.0956,SCO_U,SCO,U,month,SON,,,,-9.9113,68.741,SCO_L,L,973.75,462.68,511.07,-0.5671043105641104
2023-11-01,,,,-15.6272,63.6509,SCO_U,SCO,U,month,SON,,,,-13.1004,63.9028,SCO_L,L,973.75,462.68,511.07,-0.49441368110043626
2023-12-01,,,,-20.6007,62.9218,SCO_U,SCO,U,month,DJF,,,,-17.444,63.0915,SCO_L,L,973.75,462.68,511.07,-0.6176648991331913
2024-01-01,,,,-19.6329,60.3951,SCO_U,SCO,U,month,DJF,,,,-17.9495,59.7697,SCO_L,L,973.75,462.68,511.07,-0.32938736376621575
2024-02-01,,,,-20.2284,58.9445,SCO_U,SCO,U,month,DJF,,,,-17.6482,55.4623,SCO_L,L,973.75,462.68,511.07,-0.5048623476236135
2024-03-01,,,,-17.8077,65.5762,SCO_U,SCO,U,month,MAM,,,,-15.1203,63.1508,SCO_L,L,973.75,462.68,511.07,-0.5258379478349345
2024-04-01,,,,-11.2128,62.4505,SCO_U,SCO,U,month,MAM,,,,-6.9171,55.0593,SCO_L,L,973.75,462.68,511.07,-0.8405306513784804
2024-05-01,,,,-6.2046,66.4608,SCO_U,SCO,U,month,MAM,,,,-0.5102,59.5822,SCO_L,L,973.75,462.68,511.07,-1.1142113604789952
2024-06-01,,,,0.5347,78.2989,SCO_U,SCO,U,month,JJA,,,,4.4014,67.374,SCO_L,L,973.75,462.68,511.07,-0.7565891169507112
2024-07-01,,,,2.6932,81.0938,SCO_U,SCO,U,month,JJA,,,,5.3538,76.4285,SCO_L,L,973.75,462.68,511.07,-0.5205940477821042
2024-08-01,72.391809,-27.210132,972.22,1.6067,75.6767,SCO_U,SCO,U,month,JJA,72.216425,-26.816409,439.28,3.9671,73.2256,SCO_L,L,973.75,462.68,511.07,-0.4618545404739076
2025-07-01,72.39156,-27.207091,967.97,3.4196,72.7317,SCO_U,SCO,U,month,JJA,72.215755,-26.816345,438.72,4.8041,73.0841,SCO_L,L,973.75,462.68,511.07,-0.2709022247441642
2025-08-01,72.391526,-27.206767,967.11,2.111,77.2941,SCO_U,SCO,U,month,JJA,72.215662,-26.81633,436.93,3.8805,78.7183,SCO_L,L,973.75,462.68,511.07,-0.34623437102549554
2025-09-01,72.391501,-27.206492,966.32,-3.6532,73.7067,SCO_U,SCO,U,month,SON,72.215599,-26.816318,436.45,-0.6671,79.8026,SCO_L,L,973.75,462.68,511.07,-0.5842839532745026
2025-10-01,72.391478,-27.206235,965.4,-11.1543,60.9695,SCO_U,SCO,U,month,SON,72.215536,-26.816299,435.14,-7.5744,57.2625,SCO_L,L,973.75,462.68,511.07,-0.7004715596689298
2025-11-01,72.391456,-27.205969,964.7,-15.6505,59.8732,SCO_U,SCO,U,month,SON,72.215478,-26.816288,433.84,-12.9876,59.4976,SCO_L,L,973.75,462.68,511.07,-0.5210440839806677
2025-12-01,72.391433,-27.205701,964.5,-13.7332,61.832,SCO_U,SCO,U,month,DJF,72.215428,-26.816283,433.33,-10.5473,58.9806,SCO_L,L,973.75,462.68,511.07,-0.6233784021758272
2026-01-01,72.391409,-27.205421,965.31,-15.5117,64.8671,SCO_U,SCO,U,month,DJF,72.215373,-26.816275,433.77,-13.638,65.7032,SCO_L,L,973.75,462.68,511.07,-0.36662296749955964
2010-01-01,,,,-4.3583,76.6011,TAS_U,TAS,U,month,DJF,65.641296,-38.898346,267.01,-2.9688,74.812,TAS_L,L,569.55,241.46,328.0899999999999,-0.4235118412630682
2010-02-01,,,,-9.5318,80.1581,TAS_U,TAS,U,month,DJF,65.641281,-38.898249,269.09,-7.5664,77.0787,TAS_L,L,569.55,241.46,328.0899999999999,-0.5990429455332382
2010-03-01,,,,-8.8352,81.8493,TAS_U,TAS,U,month,MAM,,,,-7.2404,90.4603,TAS_L,L,569.55,241.46,328.0899999999999,-0.4860861349020088
2010-08-01,,,,2.9868,82.7075,TAS_U,TAS,U,month,JJA,,,,2.8131,35.3234,TAS_L,L,569.55,241.46,328.0899999999999,0.05294279008808565
2010-11-01,,,,-7.4543,70.2422,TAS_U,TAS,U,month,SON,65.641161,-38.898242,267.62,-5.9691,69.6979,TAS_L,L,569.55,241.46,328.0899999999999,-0.45268066689018266
2011-09-01,,,,0.8042,84.3402,TAS_U,TAS,U,month,SON,,,,1.0111,78.0878,TAS_L,L,569.55,241.46,328.0899999999999,-0.06306196470480666
2012-03-01,,,,-8.3656,78.3364,TAS_U,TAS,U,month,MAM,,,,-6.7276,69.3332,TAS_L,L,569.55,241.46,328.0899999999999,-0.49925325368039297
2012-04-01,,,,-5.5883,78.3307,TAS_U,TAS,U,month,MAM,,,,-3.5569,64.7725,TAS_L,L,569.55,241.46,328.0899999999999,-0.6191593770002135
2012-09-01,,,,-0.6081,74.0703,TAS_U,TAS,U,month,SON,,,,1.387,74.9857,TAS_L,L,569.55,241.46,328.0899999999999,-0.6080953396933769
2012-10-01,,,,-3.3389,73.8766,TAS_U,TAS,U,month,SON,,,,-1.2289,72.8566,TAS_L,L,569.55,241.46,328.0899999999999,-0.6431162181108845
2012-11-01,,,,-7.9147,71.9581,TAS_U,TAS,U,month,SON,,,,-5.7214,71.0375,TAS_L,L,569.55,241.46,328.0899999999999,-0.6685055929775368
2012-12-01,,,,-8.2799,78.6499,TAS_U,TAS,U,month,DJF,,,,-5.5705,76.4978,TAS_L,L,569.55,241.46,328.0899999999999,-0.8258099911609621
2013-01-01,,,,-6.8893,81.3945,TAS_U,TAS,U,month,DJF,,,,-3.9813,75.567,TAS_L,L,569.55,241.46,328.0899999999999,-0.8863421622115887
2013-02-01,,,,-7.0211,81.8868,TAS_U,TAS,U,month,DJF,,,,-5.1049,79.6641,TAS_L,L,569.55,241.46,328.0899999999999,-0.5840470602578562
2013-03-01,,,,-10.6542,75.3904,TAS_U,TAS,U,month,MAM,,,,-7.8845,71.9361,TAS_L,L,569.55,241.46,328.0899999999999,-0.8441890944557896
2013-04-01,,,,-9.0513,70.3574,TAS_U,TAS,U,month,MAM,,,,-6.7659,68.481,TAS_L,L,569.55,241.46,328.0899999999999,-0.6965771587064524
2013-05-01,,,,-2.4854,78.5949,TAS_U,TAS,U,month,MAM,,,,-0.2142,78.2194,TAS_L,L,569.55,241.46,328.0899999999999,-0.6922490779968913
2013-06-01,,,,1.8556,82.066,TAS_U,TAS,U,month,JJA,,,,3.2294,81.4134,TAS_L,L,569.55,241.46,328.0899999999999,-0.41872656892925736
2013-07-01,,,,2.4273,78.2514,TAS_U,TAS,U,month,JJA,,,,3.5211,79.3074,TAS_L,L,569.55,241.46,328.0899999999999,-0.33338413240269454
2013-08-01,,,,1.476,77.3497,TAS_U,TAS,U,month,JJA,65.640706,-38.898442,260.39,2.7188,78.2533,TAS_L,L,569.55,241.46,328.0899999999999,-0.3787985004114725
2013-09-01,65.698702,-38.866577,570.57,-2.0376,74.0443,TAS_U,TAS,U,month,SON,65.640697,-38.898443,260.9,0.0533,87.632,TAS_L,L,569.55,241.46,328.0899999999999,-0.6372946447621081
2013-10-01,65.69867,-38.866587,570.75,-6.36,74.8267,TAS_U,TAS,U,month,SON,65.640686,-38.89845,260.81,-4.1331,,TAS_L,L,569.55,241.46,328.0899999999999,-0.6787466853607246
2013-11-01,65.698635,-38.86663,571.1,-8.3839,77.7185,TAS_U,TAS,U,month,SON,65.640668,-38.898466,260.41,-5.9201,,TAS_L,L,569.55,241.46,328.0899999999999,-0.7509524825505202
2013-12-01,65.698591,-38.866652,569.04,-11.5716,69.0716,TAS_U,TAS,U,month,DJF,65.640662,-38.898464,260.34,-8.8318,,TAS_L,L,569.55,241.46,328.0899999999999,-0.8350757414124178
2014-01-01,65.698574,-38.866653,572.06,-6.4898,75.319,TAS_U,TAS,U,month,DJF,65.64066,-38.898476,260.43,-4.0144,,TAS_L,L,569.55,241.46,328.0899999999999,-0.7544880977780488
2014-02-01,65.698529,-38.866668,573.19,-7.8726,71.2863,TAS_U,TAS,U,month,DJF,65.640637,-38.898461,260.63,-5.1029,,TAS_L,L,569.55,241.46,328.0899999999999,-0.8441890944557899
2014-03-01,65.698491,-38.866636,571.46,-9.7572,75.7695,TAS_U,TAS,U,month,MAM,65.640619,-38.898439,264.28,-7.3108,82.3745,TAS_L,L,569.55,241.46,328.0899999999999,-0.745649059709226
2014-04-01,65.698462,-38.866653,572.49,-5.4131,84.2875,TAS_U,TAS,U,month,MAM,65.640625,-38.898453,262.51,-3.448,81.2904,TAS_L,L,569.55,241.46,328.0899999999999,-0.5989515072083882
2014-05-01,65.698431,-38.866661,572.77,-1.4272,71.6903,TAS_U,TAS,U,month,MAM,65.640613,-38.89846,262.12,0.3857,68.4309,TAS_L,L,569.55,241.46,328.0899999999999,-0.5525617970678779
2014-06-01,65.698392,-38.866706,572.58,1.7943,80.93,TAS_U,TAS,U,month,JJA,65.640596,-38.898479,261.63,2.7891,79.5765,TAS_L,L,569.55,241.46,328.0899999999999,-0.3032094852022312
2014-07-01,65.698356,-38.866734,570.11,1.9784,81.7436,TAS_U,TAS,U,month,JJA,65.640577,-38.89848,260.88,2.7714,80.4462,TAS_L,L,569.55,241.46,328.0899999999999,-0.24170197201987265
2011-07-01,,,,3.3781,74.1012,THU_U,THU,U,month,JJA,,,,4.0141,72.1069,THU_L,L,746.04,565.005,181.03499999999997,-0.3513132819620517
2011-08-01,,,,1.2715,82.5197,THU_U,THU,U,month,JJA,,,,2.1788,79.751,THU_L,L,746.04,565.005,181.03499999999997,-0.5011738061700776
2011-09-01,,,,-6.4222,80.7764,THU_U,THU,U,month,SON,,,,-5.2456,78.4689,THU_L,L,746.04,565.005,181.03499999999997,-0.6499295716297957
2011-10-01,,,,-13.8025,85.7215,THU_U,THU,U,month,SON,,,,-12.382,82.0687,THU_L,L,746.04,565.005,181.03499999999997,-0.7846549009859977
2011-11-01,,,,-16.101,76.7067,THU_U,THU,U,month,SON,,,,-15.0434,75.6238,THU_L,L,746.04,565.005,181.03499999999997,-0.5841964261054488
2011-12-01,,,,-22.4534,68.1716,THU_U,THU,U,month,DJF,,,,-21.8859,67.9518,THU_L,L,746.04,565.005,181.03499999999997,-0.3134752948324904
2012-01-01,,,,-24.1517,61.9217,THU_U,THU,U,month,DJF,,,,-23.6447,63.986,THU_L,L,746.04,565.005,181.03499999999997,-0.28005634269616453
2012-02-01,,,,-24.8455,67.9874,THU_U,THU,U,month,DJF,,,,-24.3281,68.838,THU_L,L,746.04,565.005,181.03499999999997,-0.28580108818736827
2012-03-01,,,,-27.3307,66.5051,THU_U,THU,U,month,MAM,,,,-27.0946,65.6057,THU_L,L,746.04,565.005,181.03499999999997,-0.13041677023779957
2012-04-01,,,,-15.54,58.3481,THU_U,THU,U,month,MAM,,,,-14.7231,,THU_L,L,746.04,565.005,181.03499999999997,-0.4512387107465401
2012-05-01,,,,-7.2487,76.3,THU_U,THU,U,month,MAM,,,,-6.2963,52.3065,THU_L,L,746.04,565.005,181.03499999999997,-0.5260861159444311
2012-06-01,,,,0.3236,78.75,THU_U,THU,U,month,JJA,,,,1.1709,,THU_L,L,746.04,565.005,181.03499999999997,-0.46803104372082754
2012-07-01,,,,2.9377,85.0008,THU_U,THU,U,month,JJA,,,,3.5845,,THU_L,L,746.04,565.005,181.03499999999997,-0.3572789792029165
2012-08-01,,,,0.3407,78.8329,THU_U,THU,U,month,JJA,,,,1.1932,,THU_L,L,746.04,565.005,181.03499999999997,-0.47090341646642925
2012-09-01,,,,-4.1465,82.8319,THU_U,THU,U,month,SON,,,,-2.8443,,THU_L,L,746.04,565.005,181.03499999999997,-0.719308421023559
2012-10-01,,,,-9.3969,76.5409,THU_U,THU,U,month,SON,,,,-8.1615,,THU_L,L,746.04,565.005,181.03499999999997,-0.6824094788300608
2012-11-01,,,,-15.1868,80.9287,THU_U,THU,U,month,SON,,,,-13.6364,,THU_L,L,746.04,565.005,181.03499999999997,-0.8564089816886238
2012-12-01,,,,-19.4033,72.4754,THU_U,THU,U,month,DJF,,,,-18.0507,,THU_L,L,746.04,565.005,181.03499999999997,-0.7471483414809306
2013-01-01,,,,-20.8069,62.1049,THU_U,THU,U,month,DJF,,,,-19.3157,,THU_L,L,746.04,565.005,181.03499999999997,-0.8237081227386968
2013-02-01,,,,-23.8474,69.6593,THU_U,THU,U,month,DJF,,,,-22.4351,,THU_L,L,746.04,565.005,181.03499999999997,-0.7801253901179341
2013-03-01,,,,-17.6546,70.2095,THU_U,THU,U,month,MAM,,,,-16.3667,,THU_L,L,746.04,565.005,181.03499999999997,-0.7114093959731528
2013-04-01,,,,-17.0119,68.7541,THU_U,THU,U,month,MAM,,,,-15.6951,,THU_L,L,746.04,565.005,181.03499999999997,-0.7273731598862103
2013-05-01,,,,-13.1258,69.9121,THU_U,THU,U,month,MAM,,,,-12.03,,THU_L,L,746.04,565.005,181.03499999999997,-0.6052973181981389
2013-06-01,,,,-2.1352,80.3914,THU_U,THU,U,month,JJA,,,,-1.0618,,THU_L,L,746.04,565.005,181.03499999999997,-0.5929240202170852
2013-07-01,,,,0.3059,78.9407,THU_U,THU,U,month,JJA,,,,1.3371,,THU_L,L,746.04,565.005,181.03499999999997,-0.5696136106277793
2013-08-01,,,,-1.3563,81.8122,THU_U,THU,U,month,JJA,,,,-0.1599,73.0016,THU_L,L,746.04,565.005,181.03499999999997,-0.6608666832380481
2013-09-01,,,,-6.9018,78.6819,THU_U,THU,U,month,SON,,,,-5.5513,74.8331,THU_L,L,746.04,565.005,181.03499999999997,-0.7459883447952051
2013-10-01,,,,-10.8971,80.8611,THU_U,THU,U,month,SON,,,,-9.4667,76.9549,THU_L,L,746.04,565.005,181.03499999999997,-0.7901234567901239
2013-11-01,,,,-20.5573,74.7022,THU_U,THU,U,month,SON,,,,-18.7563,70.2375,THU_L,L,746.04,565.005,181.03499999999997,-0.9948352528516597
2013-12-01,,,,-22.7417,65.3645,THU_U,THU,U,month,DJF,,,,-21.3968,63.0542,THU_L,L,746.04,565.005,181.03499999999997,-0.7428950202999436
2014-01-01,,,,-18.1401,72.0541,THU_U,THU,U,month,DJF,,,,-17.0465,69.8534,THU_L,L,746.04,565.005,181.03499999999997,-0.6040820835749986
2014-02-01,,,,-21.2584,51.2811,THU_U,THU,U,month,DJF,,,,-19.7271,47.3645,THU_L,L,746.04,565.005,181.03499999999997,-0.8458585356422802
2014-03-01,,,,-22.6845,63.0129,THU_U,THU,U,month,MAM,,,,-21.1914,60.3226,THU_L,L,746.04,565.005,181.03499999999997,-0.824757643549589
2014-04-01,,,,-18.4898,69.2474,THU_U,THU,U,month,MAM,,,,-17.1445,67.0641,THU_L,L,746.04,565.005,181.03499999999997,-0.7431159720496028
2014-05-01,,,,-10.4507,74.8836,THU_U,THU,U,month,MAM,,,,-9.3349,74.9663,THU_L,L,746.04,565.005,181.03499999999997,-0.616344905681222
2014-06-01,,,,-1.4814,83.5565,THU_U,THU,U,month,JJA,,,,-0.5229,80.3758,THU_L,L,746.04,565.005,181.03499999999997,-0.5294556301267712
2014-07-01,,,,1.7196,86.1579,THU_U,THU,U,month,JJA,,,,2.5028,82.4492,THU_L,L,746.04,565.005,181.03499999999997,-0.4326235258375453
2014-08-01,,,,-0.6889,84.9479,THU_U,THU,U,month,JJA,,,,0.3097,81.2251,THU_L,L,746.04,565.005,181.03499999999997,-0.5516060430303533
2014-09-01,,,,-6.0996,79.5665,THU_U,THU,U,month,SON,76.399806,-68.266006,571.43,-4.3285,75.0958,THU_L,L,746.04,565.005,181.03499999999997,-0.9783191095644489
2014-10-01,,,,-11.7846,77.3161,THU_U,THU,U,month,SON,76.399809,-68.266007,571.02,-9.9846,75.1223,THU_L,L,746.04,565.005,181.03499999999997,-0.994282873477504
2014-11-01,,,,-16.0173,75.1006,THU_U,THU,U,month,SON,76.399811,-68.266031,570.11,-14.5259,76.2806,THU_L,L,746.04,565.005,181.03499999999997,-0.8238185986135272
2014-12-01,,,,-22.7945,69.2926,THU_U,THU,U,month,DJF,76.399812,-68.266032,567.38,-21.0332,66.8479,THU_L,L,746.04,565.005,181.03499999999997,-0.9729057916977374
2015-01-01,,,,-24.5143,71.4332,THU_U,THU,U,month,DJF,76.399816,-68.266047,571.32,-23.0555,70.6547,THU_L,L,746.04,565.005,181.03499999999997,-0.8058110310161021
2015-02-01,,,,-30.1685,61.6019,THU_U,THU,U,month,DJF,76.399813,-68.266053,569.46,-28.7901,59.7642,THU_L,L,746.04,565.005,181.03499999999997,-0.7613997293341083
2015-03-01,,,,-21.1845,61.4945,THU_U,THU,U,month,MAM,76.399814,-68.266036,571.8,-19.8349,60.3882,THU_L,L,746.04,565.005,181.03499999999997,-0.7454912033584661
2015-04-01,,,,-20.8676,56.5585,THU_U,THU,U,month,MAM,76.399807,-68.26608,572.82,-19.5095,55.5406,THU_L,L,746.04,565.005,181.03499999999997,-0.7501864280387773
2015-05-01,,,,-9.9045,74.1391,THU_U,THU,U,month,MAM,76.399812,-68.266091,573.19,-8.4854,73.3662,THU_L,L,746.04,565.005,181.03499999999997,-0.7838815698621816
2015-06-01,,,,-1.1354,72.0167,THU_U,THU,U,month,JJA,76.399814,-68.266102,572.93,-0.2488,70.7467,THU_L,L,746.04,565.005,181.03499999999997,-0.4897395531250863
2015-07-01,,,,3.5939,72.702,THU_U,THU,U,month,JJA,76.399813,-68.266155,571.86,4.3726,69.6589,THU_L,L,746.04,565.005,181.03499999999997,-0.43013781865385164
2015-08-01,,,,-0.4106,74.1117,THU_U,THU,U,month,JJA,76.39981,-68.266196,569.86,0.9796,71.4729,THU_L,L,746.04,565.005,181.03499999999997,-0.7679178059491261
2015-09-01,,,,-7.3114,84.578,THU_U,THU,U,month,SON,76.39981,-68.266207,569.36,-5.4717,80.2992,THU_L,L,746.04,565.005,181.03499999999997,-1.016212334631425
2015-10-01,,,,-11.2772,82.8181,THU_U,THU,U,month,SON,,,,-9.6962,79.113,THU_L,L,746.04,565.005,181.03499999999997,-0.8733117905377422
2016-04-01,,,,-12.4696,79.0283,THU_U,THU,U,month,MAM,,,,-10.9694,73.3873,THU_L,L,746.04,565.005,181.03499999999997,-0.8286795371060843
2016-05-01,,,,-6.2498,73.54,THU_U,THU,U,month,MAM,,,,-3.8955,63.184,THU_L,L,746.04,565.005,181.03499999999997,-1.3004667605711602
2016-06-01,,,,-0.9345,75.4789,THU_U,THU,U,month,JJA,,,,1.277,65.3531,THU_L,L,746.04,565.005,181.03499999999997,-1.221586985941945
2016-07-01,,,,2.7371,79.2032,THU_U,THU,U,month,JJA,76.399803,-68.266373,566.36,4.1372,70.4529,THU_L,L,746.04,565.005,181.03499999999997,-0.7733863617532523
2016-08-01,76.419654,-68.146252,761.03,1.1539,83.2003,THU_U,THU,U,month,JJA,76.399801,-68.26639,566.13,2.1888,77.9996,THU_L,L,746.04,565.005,181.03499999999997,-0.5716574143121498
2016-09-01,76.419654,-68.14626,758.87,-6.0442,83.9351,THU_U,THU,U,month,SON,76.3998,-68.266398,564.59,-4.7817,76.3689,THU_L,L,746.04,565.005,181.03499999999997,-0.6973789598696387
2016-10-01,76.419659,-68.146274,758.14,-13.2597,75.3795,THU_U,THU,U,month,SON,76.3998,-68.266411,564.01,-11.7737,69.0422,THU_L,L,746.04,565.005,181.03499999999997,-0.8208357499930957
2016-11-01,,,,-14.8651,84.3559,THU_U,THU,U,month,SON,,,,-13.3897,77.062,THU_L,L,746.04,565.005,181.03499999999997,-0.8149805286270615
2016-12-01,,,,-22.6085,70.7039,THU_U,THU,U,month,DJF,,,,-20.8338,64.023,THU_L,L,746.04,565.005,181.03499999999997,-0.9803076753114037
2017-01-01,,,,-24.3499,63.8606,THU_U,THU,U,month,DJF,,,,-22.5056,57.1767,THU_L,L,746.04,565.005,181.03499999999997,-1.0187532797525345
2017-02-01,,,,-23.8507,66.2861,THU_U,THU,U,month,DJF,,,,-22.5773,59.2707,THU_L,L,746.04,565.005,181.03499999999997,-0.7033998950479183
2017-03-01,,,,-25.9024,61.4061,THU_U,THU,U,month,MAM,,,,-25.1669,57.5304,THU_L,L,746.04,565.005,181.03499999999997,-0.4062750296903925
2017-04-01,76.419661,-68.146395,758.28,-16.6651,65.8075,THU_U,THU,U,month,MAM,76.39981,-68.266505,564.7,-15.49,60.3552,THU_L,L,746.04,565.005,181.03499999999997,-0.6491010025685635
2017-05-01,76.41966,-68.146406,759.24,-7.8124,81.3121,THU_U,THU,U,month,MAM,76.399809,-68.266496,566.08,-6.5324,73.1812,THU_L,L,746.04,565.005,181.03499999999997,-0.7070455989173368
